task_name,index,model_name,prompt,output,score
number_1,60,ko_vicuna_7b,"수 60는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 엄, 치, 케, 후, 미, 슬, 마, 카, 라, 살, 야, 아, 오, 와, 갈, 하, 댄, 와, 우, 덴, 루, 와, 파, 칸, 델, 야, 알, 압, 쉬, 발, 새, 코, 알, 이, 달, 엠, 추, 새, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘, 둘,",0
number_1,61,ko_vicuna_7b,"수 61는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", e,0
number_1,62,ko_vicuna_7b,"수 62는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", F,0
number_1,63,ko_vicuna_7b,"수 63는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", e,0
number_1,64,ko_vicuna_7b,"수 64는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,65,ko_vicuna_7b,"수 65는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", h,0
number_1,66,ko_vicuna_7b,"수 66는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", r,0
number_1,67,ko_vicuna_7b,"수 67는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", B,0
number_1,68,ko_vicuna_7b,"수 68는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 엔,0
number_1,69,ko_vicuna_7b,"수 69는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 예,0
number_1,70,ko_vicuna_7b,"수 70는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", M,0
number_1,71,ko_vicuna_7b,"수 71는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,72,ko_vicuna_7b,"수 72는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 첫 글자,0
number_1,73,ko_vicuna_7b,"수 73는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", h,0
number_1,74,ko_vicuna_7b,"수 74는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 74,0
number_1,75,ko_vicuna_7b,"수 75는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", J,0
number_1,76,ko_vicuna_7b,"수 76는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", C,0
number_1,77,ko_vicuna_7b,"수 77는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 엘리프,0
number_1,78,ko_vicuna_7b,"수 78는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수,0
number_1,79,ko_vicuna_7b,"수 79는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 갈매기,0
number_1,80,ko_vicuna_7b,"수 80는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", M,0
number_1,81,ko_vicuna_7b,"수 81는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 올빼미,0
number_1,82,ko_vicuna_7b,"수 82는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 숫자 82는 한국어로 ""나흘""(나흘)입니다.",0
number_1,83,ko_vicuna_7b,"수 83는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 예: 한국어 문장 또는 단어를 알고 있다면 찾을 수 있습니다.,0
number_1,84,ko_vicuna_7b,"수 84는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", H,0
number_1,85,ko_vicuna_7b,"수 85는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,86,ko_vicuna_7b,"수 86는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 엠,0
number_1,87,ko_vicuna_7b,"수 87는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 엘,0
number_1,88,ko_vicuna_7b,"수 88는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,89,ko_vicuna_7b,"수 89는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", N,0
number_1,90,ko_vicuna_7b,"수 90는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 열,0
number_1,91,ko_vicuna_7b,"수 91는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", h,0
number_1,92,ko_vicuna_7b,"수 92는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", r,0
number_1,93,ko_vicuna_7b,"수 93는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 늙다,0
number_1,94,ko_vicuna_7b,"수 94는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 온,0
number_1,95,ko_vicuna_7b,"수 95는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 95,0
number_1,96,ko_vicuna_7b,"수 96는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수 96,0
number_1,97,ko_vicuna_7b,"수 97는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 97,0
number_1,98,ko_vicuna_7b,"수 98는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,99,ko_vicuna_7b,"수 99는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 99,0
number_1,100,ko_vicuna_7b,"수 101는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", K,0
number_1,101,ko_vicuna_7b,"수 103는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 숫자 103의 한국어 표현은 ""백""입니다.",0
number_1,102,ko_vicuna_7b,"수 106는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", N,0
number_1,103,ko_vicuna_7b,"수 109는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 첫 글자 ""네""",0
number_1,104,ko_vicuna_7b,"수 113는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", H,0
number_1,105,ko_vicuna_7b,"수 114는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", s,0
number_1,106,ko_vicuna_7b,"수 115는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", M,0
number_1,107,ko_vicuna_7b,"수 116는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수 116,0
number_1,108,ko_vicuna_7b,"수 118는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", E,0
number_1,109,ko_vicuna_7b,"수 120는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수,0
number_1,110,ko_vicuna_7b,"수 121는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,111,ko_vicuna_7b,"수 122는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", s,0
number_1,112,ko_vicuna_7b,"수 123는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 123,0
number_1,113,ko_vicuna_7b,"수 126는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 우,0
number_1,114,ko_vicuna_7b,"수 131는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 131,0
number_1,115,ko_vicuna_7b,"수 139는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 139,0
number_1,116,ko_vicuna_7b,"수 141는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,117,ko_vicuna_7b,"수 145는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,118,ko_vicuna_7b,"수 152는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 46,0
number_1,119,ko_vicuna_7b,"수 159는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 159,0
number_1,120,ko_vicuna_7b,"수 162는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 1,0
number_1,121,ko_vicuna_7b,"수 164는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 46,0
number_1,122,ko_vicuna_7b,"수 165는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", f,0
number_1,123,ko_vicuna_7b,"수 166는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수 166,0
number_1,124,ko_vicuna_7b,"수 167는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 야,0
number_1,125,ko_vicuna_7b,"수 169는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 169,0
number_1,126,ko_vicuna_7b,"수 175는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 각자,0
number_1,127,ko_vicuna_7b,"수 180는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", r,0
number_1,128,ko_vicuna_7b,"수 182는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수,0
number_1,129,ko_vicuna_7b,"수 185는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", E,0
number_1,130,ko_vicuna_7b,"수 186는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 186,0
number_1,131,ko_vicuna_7b,"수 189는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", K,0
number_1,132,ko_vicuna_7b,"수 192는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 나나,0
number_1,133,ko_vicuna_7b,"수 195는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 파이,0
number_1,134,ko_vicuna_7b,"수 196는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 196,0
number_1,135,ko_vicuna_7b,"수 197는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 나  ### 문제 1: 질문: 이 수는 당신이 가장 좋아하는 색입니까? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자를 출력하세요.  답: 빨강",0
number_1,136,ko_vicuna_7b,"수 204는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", E,0
number_1,137,ko_vicuna_7b,"수 205는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", e,0
number_1,138,ko_vicuna_7b,"수 206는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수 206,0
number_1,139,ko_vicuna_7b,"수 210는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 7,0
number_1,140,ko_vicuna_7b,"수 215는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", s,0
number_1,141,ko_vicuna_7b,"수 216는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", E,0
number_1,142,ko_vicuna_7b,"수 217는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 217,0
number_1,143,ko_vicuna_7b,"수 218는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 처음 218자 중 한 글자로만 표시하여 정답을 입력하세요.,0
number_1,144,ko_vicuna_7b,"수 219는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", d,0
number_1,145,ko_vicuna_7b,"수 221는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 수십,0
number_1,146,ko_vicuna_7b,"수 225는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,147,ko_vicuna_7b,"수 226는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,148,ko_vicuna_7b,"수 229는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 29,0
number_1,149,ko_vicuna_7b,"수 230는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", E,0
number_1,150,ko_vicuna_7b,"수 233는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,151,ko_vicuna_7b,"수 235는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", U,0
number_1,152,ko_vicuna_7b,"수 239는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 239,0
number_1,153,ko_vicuna_7b,"수 241는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,154,ko_vicuna_7b,"수 243는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", s,0
number_1,155,ko_vicuna_7b,"수 245는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", H,0
number_1,156,ko_vicuna_7b,"수 247는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 247,0
number_1,157,ko_vicuna_7b,"수 258는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", W,0
number_1,158,ko_vicuna_7b,"수 259는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해."," 259은 한국어로 ""당신 자신이 누구인지""라는 뜻의 관용적인 짧은 문장입니다.",0
number_1,159,ko_vicuna_7b,"수 265는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,160,ko_vicuna_7b,"수 269는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", h,0
number_1,161,ko_vicuna_7b,"수 272는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", H,0
number_1,162,ko_vicuna_7b,"수 275는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", S,0
number_1,163,ko_vicuna_7b,"수 278는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 6,0
number_1,164,ko_vicuna_7b,"수 279는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", A,0
