task_name,index,model_name,prompt,output,score
number_1,25,gpt-3.5-turbo,"수 25는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",스물다섯,1
number_1,26,gpt-3.5-turbo,"수 26는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","26는 한국어로 ""스물 여섯"" 이야.",1
number_1,27,gpt-3.5-turbo,"수 27는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",스물 일곱,1
number_1,28,gpt-3.5-turbo,"수 28는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","28은 ""스물여덟""이라고 말합니다.",1
number_1,29,gpt-3.5-turbo,"수 29는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","29의 한국어 표현은 ""이십구""야.",1
number_1,30,gpt-3.5-turbo,"수 30는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",30은 한국어로 삼십이야.,1
number_1,31,gpt-3.5-turbo,"수 31는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",삼십일,1
number_1,32,gpt-3.5-turbo,"수 32는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",서른두,0
number_1,33,gpt-3.5-turbo,"수 33는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","33는 한국어로 ""서른셋""이다.",1
number_1,34,gpt-3.5-turbo,"수 34는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",삼십사,1
number_1,35,gpt-3.5-turbo,"수 35는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","35는 한국어로 ""서른다섯""야.",1
number_1,36,gpt-3.5-turbo,"수 36는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",36는 한국어로 '삼십육'이야.,1
number_1,37,gpt-3.5-turbo,"수 37는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","37는 ""삼십칠""입니다.",1
number_1,38,gpt-3.5-turbo,"수 38는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","38은 한국어로 ""서른여덟""이야.",1
number_1,39,gpt-3.5-turbo,"수 39는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","39는 한국어로 ""서른 아홉""야.",1
number_1,40,gpt-3.5-turbo,"수 40는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","40는 한국어로 ""사십""이야.",1
number_1,41,gpt-3.5-turbo,"수 41는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",사십일,1
number_1,42,gpt-3.5-turbo,"수 42는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","전세계 대부분의 한국어 환경에서 숫자 42는 ""사십이""라고 발음합니다.",1
number_1,43,gpt-3.5-turbo,"수 43는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",사십 삼,1
number_1,44,gpt-3.5-turbo,"수 44는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","""사십사""",1
number_1,45,gpt-3.5-turbo,"수 45는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",사십오,1
number_1,46,gpt-3.5-turbo,"수 46는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",46는 한국어로 사십육이야.,1
number_1,47,gpt-3.5-turbo,"수 47는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",47는 한국어로 사십칠이야.,1
number_1,48,gpt-3.5-turbo,"수 48는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",사십팔,1
number_1,49,gpt-3.5-turbo,"수 49는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","네가 도움이 필요한 건가? 
""49""는 한국어로 ""사십구""야.",1
number_1,50,gpt-3.5-turbo,"수 50는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",오,0
number_1,51,gpt-3.5-turbo,"수 51는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",다녀.,0
number_1,52,gpt-3.5-turbo,"수 52는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",오십이,1
number_1,53,gpt-3.5-turbo,"수 53는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","53 은 ""오십삼"" 이라고 읽습니다.",1
number_1,54,gpt-3.5-turbo,"수 54는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",다섯십사,0
number_1,55,gpt-3.5-turbo,"수 55는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",오십오,1
number_1,56,gpt-3.5-turbo,"수 56는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",오십육,1
number_1,57,gpt-3.5-turbo,"수 57는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","인표로 표현한 수 57는 ""오십칠""이다.",1
number_1,58,gpt-3.5-turbo,"수 58는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","58은 한국어로 ""오십팔"" 이다.",1
number_1,59,gpt-3.5-turbo,"수 59는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","59의 한국어 표현은 ""오십구""입니다.",1
number_1,60,gpt-3.5-turbo,"수 60는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",60은 한국어로 육십이야.,1
number_1,61,gpt-3.5-turbo,"수 61는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","61은 ""육십일""이라고 읽습니다. 정답은 ""육""입니다.",1
number_1,62,gpt-3.5-turbo,"수 62는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","62는 한국어로 ""육십이""입니다.",1
number_1,63,gpt-3.5-turbo,"수 63는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","63는 한국어로 ""육십삼""이야.",1
number_1,64,gpt-3.5-turbo,"수 64는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","64는 영어로 sixty-four이고, 한국어로는 육십사입니다.",1
number_1,65,gpt-3.5-turbo,"수 65는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",육십오,1
number_1,66,gpt-3.5-turbo,"수 66는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",육십육,1
number_1,67,gpt-3.5-turbo,"수 67는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","67는 ""육십칠""이라고 읽습니다. 정답은 ""칠""입니다.",1
number_1,68,gpt-3.5-turbo,"수 68는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",68은 한국어로 여섯십팔이야.,0
number_1,69,gpt-3.5-turbo,"수 69는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","69는 한국어로 ""육십구""야.",1
number_1,70,gpt-3.5-turbo,"수 70는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일흔(七十),1
number_1,71,gpt-3.5-turbo,"수 71는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",육십칠,0
number_1,72,gpt-3.5-turbo,"수 72는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일곱십이,0
number_1,73,gpt-3.5-turbo,"수 73는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","73는 한국어로 ""칠십삼""이야.",1
number_1,74,gpt-3.5-turbo,"수 74는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일흔넷,1
number_1,75,gpt-3.5-turbo,"수 75는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",칠십오,1
number_1,76,gpt-3.5-turbo,"수 76는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일흔여섯,1
number_1,77,gpt-3.5-turbo,"수 77는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일흔칠,0
number_1,78,gpt-3.5-turbo,"수 78는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일흔여덟,1
number_1,79,gpt-3.5-turbo,"수 79는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",79는 일흔아홉입니다.,1
number_1,80,gpt-3.5-turbo,"수 80는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",팔십,1
number_1,81,gpt-3.5-turbo,"수 81는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",팔십일,1
number_1,82,gpt-3.5-turbo,"수 82는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",팔십이,1
number_1,83,gpt-3.5-turbo,"수 83는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","83는 한국어로 ""여든셋""이야.",1
number_1,84,gpt-3.5-turbo,"수 84는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",84는 한국어로 '여든 넷'이야.,1
number_1,85,gpt-3.5-turbo,"수 85는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",여덟십오,0
number_1,86,gpt-3.5-turbo,"수 86는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",여든여섯,1
number_1,87,gpt-3.5-turbo,"수 87는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",팔십칠,1
number_1,88,gpt-3.5-turbo,"수 88는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","88는 ""팔십팔""이다.",1
number_1,89,gpt-3.5-turbo,"수 89는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",여덟십구,0
number_1,90,gpt-3.5-turbo,"수 90는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구매,0
number_1,91,gpt-3.5-turbo,"수 91는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구십일,1
number_1,92,gpt-3.5-turbo,"수 92는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구십이,1
number_1,93,gpt-3.5-turbo,"수 93는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구마가타 93는 한자로 표기된 숫자입니다.,0
number_1,94,gpt-3.5-turbo,"수 94는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구정넷,0
number_1,95,gpt-3.5-turbo,"수 95는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","95는 한국어로 ""구십오""야.",1
number_1,96,gpt-3.5-turbo,"수 96는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구나,0
number_1,97,gpt-3.5-turbo,"수 97는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","일정한 문맥이 주어지지 않은 상태에서 ""수 97는 한국어로 얼마야?""라는 문장은 이해되지 않습니다. 한국어로 ""수 97""가 어떤 의미를 가지는지 확실한 정보가 주어져야 정확한 답변을 드릴 수 있습니다. 재편집 부탁드립니다.",0
number_1,98,gpt-3.5-turbo,"수 98는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",구십팔,1
number_1,99,gpt-3.5-turbo,"수 99는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",99는 아홉십구입니다.,0
number_1,100,gpt-3.5-turbo,"수 101는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백,0
number_1,101,gpt-3.5-turbo,"수 103는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백일,0
number_1,102,gpt-3.5-turbo,"수 106는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백이,0
number_1,103,gpt-3.5-turbo,"수 109는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",103은 한국어로 백삼이야.,0
number_1,104,gpt-3.5-turbo,"수 113는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백사,0
number_1,105,gpt-3.5-turbo,"수 114는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오,0
number_1,106,gpt-3.5-turbo,"수 115는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백육,0
number_1,107,gpt-3.5-turbo,"수 116는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백칠이야.,0
number_1,108,gpt-3.5-turbo,"수 118는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","108는 ""백팔""이라고 말합니다.",0
number_1,109,gpt-3.5-turbo,"수 120는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백구,0
number_1,110,gpt-3.5-turbo,"수 121는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백 십,0
number_1,111,gpt-3.5-turbo,"수 122는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백십일,0
number_1,112,gpt-3.5-turbo,"수 123는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백십이,0
number_1,113,gpt-3.5-turbo,"수 126는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백십삼,0
number_1,114,gpt-3.5-turbo,"수 131는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백십사,0
number_1,115,gpt-3.5-turbo,"수 139는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백십오,0
number_1,116,gpt-3.5-turbo,"수 141는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","116는 ""일백십육""이다.",0
number_1,117,gpt-3.5-turbo,"수 145는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백 십칠,0
number_1,118,gpt-3.5-turbo,"수 152는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",밀백십팔,0
number_1,119,gpt-3.5-turbo,"수 159는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백구십구,0
number_1,120,gpt-3.5-turbo,"수 162는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",百二十,0
number_1,121,gpt-3.5-turbo,"수 164는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",121는 '일이십일'이라고 읽습니다. 따라서 정답은 '일'입니다.,0
number_1,122,gpt-3.5-turbo,"수 165는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백이십이,0
number_1,123,gpt-3.5-turbo,"수 166는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","""백이십삼""",0
number_1,124,gpt-3.5-turbo,"수 167는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일이사,0
number_1,125,gpt-3.5-turbo,"수 169는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","125의 한국어로의 표현은 ""백 이십 오""입니다.",0
number_1,126,gpt-3.5-turbo,"수 175는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백이십육,0
number_1,127,gpt-3.5-turbo,"수 180는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","127의 한국어 표기는 ""백이십칠"" 이야.",0
number_1,128,gpt-3.5-turbo,"수 182는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백이십팔,0
number_1,129,gpt-3.5-turbo,"수 185는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백이십구,0
number_1,130,gpt-3.5-turbo,"수 186는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백 삼십,0
number_1,131,gpt-3.5-turbo,"수 189는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","""열셋""",0
number_1,132,gpt-3.5-turbo,"수 192는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",132는 한국어로 일백삼십이야.,0
number_1,133,gpt-3.5-turbo,"수 195는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.", 백삼십삼,0
number_1,134,gpt-3.5-turbo,"수 196는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백삼십사,0
number_1,135,gpt-3.5-turbo,"수 197는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일삼싱,0
number_1,136,gpt-3.5-turbo,"수 204는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백삼십육,0
number_1,137,gpt-3.5-turbo,"수 205는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백서른칠,0
number_1,138,gpt-3.5-turbo,"수 206는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백 삼십 팔,0
number_1,139,gpt-3.5-turbo,"수 210는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백삼십구,0
number_1,140,gpt-3.5-turbo,"수 215는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","한국어로 ""140""은 ""일백사십""입니다.",0
number_1,141,gpt-3.5-turbo,"수 216는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일사한여섯,0
number_1,142,gpt-3.5-turbo,"수 217는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백사십이다.,0
number_1,143,gpt-3.5-turbo,"수 218는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백사십삼,0
number_1,144,gpt-3.5-turbo,"수 219는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일사사,0
number_1,145,gpt-3.5-turbo,"수 221는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백사십오,0
number_1,146,gpt-3.5-turbo,"수 225는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백사십육,0
number_1,147,gpt-3.5-turbo,"수 226는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백 사십 칠,0
number_1,148,gpt-3.5-turbo,"수 229는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",일백 사십 팔,0
number_1,149,gpt-3.5-turbo,"수 230는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백사십구,0
number_1,150,gpt-3.5-turbo,"수 233는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","150은 ""일백오십""이다.",0
number_1,151,gpt-3.5-turbo,"수 235는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","151는 ""백오십일""입니다.",0
number_1,152,gpt-3.5-turbo,"수 239는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","""152""를 한글로 쓰면 ""백오십이""야.",0
number_1,153,gpt-3.5-turbo,"수 241는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",153은 일백오십삼이야.,0
number_1,154,gpt-3.5-turbo,"수 243는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오십사,0
number_1,155,gpt-3.5-turbo,"수 245는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오십오,0
number_1,156,gpt-3.5-turbo,"수 247는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오십육,0
number_1,157,gpt-3.5-turbo,"수 258는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.","""일백오십칠""",0
number_1,158,gpt-3.5-turbo,"수 259는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오십팔,0
number_1,159,gpt-3.5-turbo,"수 265는 한국어로 얼마야? 다른 글자, 문장은 아무것도 대답하지 말고 정답 글자 하나만 출력해.",백오십구,0
